painting,paintingLabel,depicted,depictedLabel,common,inception,countryLabel,iso
http://www.wikidata.org/entity/Q2990688,Still Life with Compotier,http://www.wikidata.org/entity/Q283,water,,1879-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q2571851,Elective Affinities,http://www.wikidata.org/entity/Q2531974,birdcage,,1933-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q3230728,"Allegory of Music, Arts and Science",http://www.wikidata.org/entity/Q571,book,,1765-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3826517,Street Light,http://www.wikidata.org/entity/Q24961162,crescent moon,,1910-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q5456612,Flag,http://www.wikidata.org/entity/Q42537,flag of the United States Of America,,1954-01-01T00:00:00Z,United States of America,USA
http://www.wikidata.org/entity/Q5731132,Still-Life,http://www.wikidata.org/entity/Q7802,bread,,1772-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q4024897,"Sucrier, poires et tasse bleue",http://www.wikidata.org/entity/Q81707,teacup,,1865-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873325,Still Life with Apples,http://www.wikidata.org/entity/Q14748,table,,2021-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4279336,Studio Wall,http://www.wikidata.org/entity/Q42948,wall,,1872-01-01T00:00:00Z,Poland,POL
http://www.wikidata.org/entity/Q6748133,Mandola,http://www.wikidata.org/entity/Q1889081,mandora,,1914-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617090,Still Life with Geraniums,http://www.wikidata.org/entity/Q869381,flowerpot,,1910-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4314227,Still Life with Bouquet and Fan,http://www.wikidata.org/entity/Q191851,vase,,1871-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q107444,kettle,,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7759156,The Rabbit,http://www.wikidata.org/entity/Q5647973,hanging,,1881-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4314227,Still Life with Bouquet and Fan,http://www.wikidata.org/entity/Q860792,picture frame,,1871-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q102231,rose,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q3873325,Still Life with Apples,http://www.wikidata.org/entity/Q1093742,lemon,,2021-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4314227,Still Life with Bouquet and Fan,http://www.wikidata.org/entity/Q193220,hand fan,,1871-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q72282,dishcloth,,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q93189,egg as food,,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q5731138,"Still Life with Game Fowl,Vegetables and Fruits",http://www.wikidata.org/entity/Q1093742,lemon,,1602-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q7617093,Still Life with Profile of Laval,http://www.wikidata.org/entity/Q8441,man,,1886-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7341113,Purple Robe and Anemones,http://www.wikidata.org/entity/Q467,woman,,1937-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617093,Still Life with Profile of Laval,http://www.wikidata.org/entity/Q14748,table,,1886-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7341113,Purple Robe and Anemones,http://www.wikidata.org/entity/Q506,flower,,1937-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7759156,The Rabbit,http://www.wikidata.org/entity/Q35473,window,,1881-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q201097,basket,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q6823130,Metaphysical Interior with Biscuits,http://www.wikidata.org/entity/Q4917272,biscuit,,1916-01-01T00:00:00Z,Greece,GRC
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q13099586,pear,,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q14748,table,,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4757505,Bunch of Grapes,http://www.wikidata.org/entity/Q33971,leaf,,1873-01-01T00:00:00Z,United States of America,USA
http://www.wikidata.org/entity/Q4757505,Bunch of Grapes,http://www.wikidata.org/entity/Q158583,raceme,,1873-01-01T00:00:00Z,United States of America,USA
http://www.wikidata.org/entity/Q6038776,Still Life with Attributes of the Arts,http://www.wikidata.org/entity/Q26701463,Mercurius,,1766-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4024895,Peaches and Pears,http://www.wikidata.org/entity/Q14748,table,,1890-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q2923673,branch,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q14748,table,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q4757505,Bunch of Grapes,http://www.wikidata.org/entity/Q10978,grape,,1873-01-01T00:00:00Z,United States of America,USA
http://www.wikidata.org/entity/Q4314227,Still Life with Bouquet and Fan,http://www.wikidata.org/entity/Q571,book,,1871-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873328,Vanitas,http://www.wikidata.org/entity/Q9604,human skull,,1646-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q1093742,lemon,,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617090,Still Life with Geraniums,http://www.wikidata.org/entity/Q3123703,Geranium,,1910-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4314227,Still Life with Bouquet and Fan,http://www.wikidata.org/entity/Q42948,wall,,1871-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4314227,Still Life with Bouquet and Fan,http://www.wikidata.org/entity/Q1187930,bouquet,,1871-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q1093742,lemon,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q4024897,"Sucrier, poires et tasse bleue",http://www.wikidata.org/entity/Q13099586,pear,,1865-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q1422576,saucer,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q7617093,Still Life with Profile of Laval,http://www.wikidata.org/entity/Q2249621,Charles Laval,,1886-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4024897,"Sucrier, poires et tasse bleue",http://www.wikidata.org/entity/Q14748,table,,1865-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617093,Still Life with Profile of Laval,http://www.wikidata.org/entity/Q3399907,crock,,1886-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q32489,knife,,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617093,Still Life with Profile of Laval,http://www.wikidata.org/entity/Q848532,napkin,,1886-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q6038780,Still Life with Pots,http://www.wikidata.org/entity/Q57216,plate,,1650-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q4024895,Peaches and Pears,http://www.wikidata.org/entity/Q2413314,jug,,1890-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q3406628,onion as food,,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q6038780,Still Life with Pots,http://www.wikidata.org/entity/Q191851,vase,,1650-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q3399907,crock,,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q13191,orange,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q4024895,Peaches and Pears,http://www.wikidata.org/entity/Q3399907,crock,,1890-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873325,Still Life with Apples,http://www.wikidata.org/entity/Q89,apple,,2021-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q5731132,Still-Life,http://www.wikidata.org/entity/Q987767,physical container,,1772-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q4024897,"Sucrier, poires et tasse bleue",http://www.wikidata.org/entity/Q434,Pyrus,pear,1865-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617093,Still Life with Profile of Laval,http://www.wikidata.org/entity/Q42948,wall,,1886-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q373017,basketry,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q3873328,Vanitas,http://www.wikidata.org/entity/Q179904,hourglass,,1646-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q5731138,"Still Life with Game Fowl,Vegetables and Fruits",http://www.wikidata.org/entity/Q89,apple,,1602-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q3956440,The Basket of Apples,http://www.wikidata.org/entity/Q89,apple,,1893-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7341113,Purple Robe and Anemones,http://www.wikidata.org/entity/Q345127,robe,,1937-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4279336,Studio Wall,http://www.wikidata.org/entity/Q9645,thorax,,1872-01-01T00:00:00Z,Poland,POL
http://www.wikidata.org/entity/Q4024897,"Sucrier, poires et tasse bleue",http://www.wikidata.org/entity/Q32489,knife,,1865-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4024895,Peaches and Pears,http://www.wikidata.org/entity/Q2356786,sugar bowl,,1890-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4024897,"Sucrier, poires et tasse bleue",http://www.wikidata.org/entity/Q11002,sugar,,1865-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873325,Still Life with Apples,http://www.wikidata.org/entity/Q3314483,fruit,,2021-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q506,flower,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q4024897,"Sucrier, poires et tasse bleue",http://www.wikidata.org/entity/Q3399907,crock,,1865-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4279336,Studio Wall,http://www.wikidata.org/entity/Q40555,death mask,,1872-01-01T00:00:00Z,Poland,POL
http://www.wikidata.org/entity/Q4024895,Peaches and Pears,http://www.wikidata.org/entity/Q3039121,drapery,,1890-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617093,Still Life with Profile of Laval,http://www.wikidata.org/entity/Q89,apple,,1886-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q283,water,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q5731138,"Still Life with Game Fowl,Vegetables and Fruits",http://www.wikidata.org/entity/Q3314483,fruit,,1602-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q6038780,Still Life with Pots,http://www.wikidata.org/entity/Q3399907,crock,,1650-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q193498,Allium ascalonicum,wild onion,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7759156,The Rabbit,http://www.wikidata.org/entity/Q917284,vine,,1881-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q3873328,Vanitas,http://www.wikidata.org/entity/Q30345409,tulip,,1646-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q3873330,Nature morte à la bouilloire (Still life with kettle),http://www.wikidata.org/entity/Q89,apple,,1867-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7341113,Purple Robe and Anemones,http://www.wikidata.org/entity/Q3257809,purple,,1937-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4024897,"Sucrier, poires et tasse bleue",http://www.wikidata.org/entity/Q2356786,sugar bowl,,1865-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q5731132,Still-Life,http://www.wikidata.org/entity/Q81895,spoon,,1772-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q4279336,Studio Wall,http://www.wikidata.org/entity/Q496098,casting,,1872-01-01T00:00:00Z,Poland,POL
http://www.wikidata.org/entity/Q3882034,Landscape with Puvis de Chavannes' Poor Fisherman,http://www.wikidata.org/entity/Q9171012,The Poor Fisherman,,1881-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4279336,Studio Wall,http://www.wikidata.org/entity/Q241045,bust,,1872-01-01T00:00:00Z,Poland,POL
http://www.wikidata.org/entity/Q3873328,Vanitas,http://www.wikidata.org/entity/Q191851,vase,,1646-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q7617090,Still Life with Geraniums,http://www.wikidata.org/entity/Q3305213,painting,,1910-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617093,Still Life with Profile of Laval,http://www.wikidata.org/entity/Q3314483,fruit,,1886-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4757505,Bunch of Grapes,http://www.wikidata.org/entity/Q42948,wall,,1873-01-01T00:00:00Z,United States of America,USA
http://www.wikidata.org/entity/Q7617092,"Still Life with Lemons, Oranges and a Rose",http://www.wikidata.org/entity/Q81707,teacup,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q4314227,Still Life with Bouquet and Fan,http://www.wikidata.org/entity/Q11060274,print,,1871-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4279336,Studio Wall,http://www.wikidata.org/entity/Q860861,sculpture,,1872-01-01T00:00:00Z,Poland,POL
http://www.wikidata.org/entity/Q7617090,Still Life with Geraniums,http://www.wikidata.org/entity/Q3534174,Q3534174,,1910-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q6038780,Still Life with Pots,http://www.wikidata.org/entity/Q96952903,vessel,,1650-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q6038780,Still Life with Pots,http://www.wikidata.org/entity/Q210723,chalice,,1650-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q4024895,Peaches and Pears,http://www.wikidata.org/entity/Q3314483,fruit,,1890-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7759156,The Rabbit,http://www.wikidata.org/entity/Q9394,rabbit,,1881-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q7617090,Still Life with Geraniums,http://www.wikidata.org/entity/Q3039121,drapery,,1910-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q4314227,Still Life with Bouquet and Fan,http://www.wikidata.org/entity/Q3292303,Marie Louise mount,,1871-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q9183696,Le Vase bleu,http://www.wikidata.org/entity/Q1187930,bouquet,,1890-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q9048912,Vanitas Still Life with the Spinario,http://www.wikidata.org/entity/Q3579211,combat helmet,,1628-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q9048912,Vanitas Still Life with the Spinario,http://www.wikidata.org/entity/Q14748,table,,1628-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q11770763,Still-Life: A Butcher's Counter,http://www.wikidata.org/entity/Q23640,head,,1808-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q9048912,Vanitas Still Life with the Spinario,http://www.wikidata.org/entity/Q6453403,roemer,,1628-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q12088990,Still life with fruit and flowers,http://www.wikidata.org/entity/Q3314483,fruit,,1650-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q11938457,"Still Life with Apples, Grapes, Melons, Bread, Jug and Bottle",http://www.wikidata.org/entity/Q10978,grape,,1771-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q11938457,"Still Life with Apples, Grapes, Melons, Bread, Jug and Bottle",http://www.wikidata.org/entity/Q132397,pitcher,,1771-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q9048912,Vanitas Still Life with the Spinario,http://www.wikidata.org/entity/Q265868,bone,,1628-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q10421191,Interior of a Studio in Paris,http://www.wikidata.org/entity/Q3305213,painting,,1886-01-01T00:00:00Z,Sweden,SWE
http://www.wikidata.org/entity/Q9058643,Dogs and hunting gear,http://www.wikidata.org/entity/Q2397485,chain,,1775-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q9048912,Vanitas Still Life with the Spinario,http://www.wikidata.org/entity/Q821952,oil lamp,,1628-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q9183696,Le Vase bleu,http://www.wikidata.org/entity/Q89,apple,,1890-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q10421191,Interior of a Studio in Paris,http://www.wikidata.org/entity/Q3534174,Q3534174,,1886-01-01T00:00:00Z,Sweden,SWE
http://www.wikidata.org/entity/Q11938457,"Still Life with Apples, Grapes, Melons, Bread, Jug and Bottle",http://www.wikidata.org/entity/Q14748,table,,1771-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q9048912,Vanitas Still Life with the Spinario,http://www.wikidata.org/entity/Q130768,smoke,,1628-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q9058643,Dogs and hunting gear,http://www.wikidata.org/entity/Q32489,knife,,1775-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q10421191,Interior of a Studio in Paris,http://www.wikidata.org/entity/Q1737943,stretcher,,1886-01-01T00:00:00Z,Sweden,SWE
http://www.wikidata.org/entity/Q9183696,Le Vase bleu,http://www.wikidata.org/entity/Q3314483,fruit,,1890-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q11938454,Still Life with Dish of Quince,http://www.wikidata.org/entity/Q14748,table,,1633-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q9048912,Vanitas Still Life with the Spinario,http://www.wikidata.org/entity/Q425548,palette,,1628-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q11938457,"Still Life with Apples, Grapes, Melons, Bread, Jug and Bottle",http://www.wikidata.org/entity/Q80228,bottle,,1771-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q9048912,Vanitas Still Life with the Spinario,http://www.wikidata.org/entity/Q193897,paintbrush,,1628-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q9048912,Vanitas Still Life with the Spinario,http://www.wikidata.org/entity/Q571,book,,1628-01-01T00:00:00Z,Belgium,BEL
